action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
Jump Shot,Jump Shot,169,40700406,33.8733,-141,171,-118.4108,6,2,1,2007-08,15,22,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-06-17,LAL @ BOS,BOS,28490
Jump Shot,Jump Shot,244,40700406,33.8763,-103,168,-118.3728,11,3,1,2007-08,5,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-06-17,LAL @ BOS,BOS,28492
Jump Shot,Jump Shot,349,40700406,34.0473,169,-3,-118.1008,0,3,1,2007-08,0,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-06-17,LAL @ BOS,BOS,28499
Layup Shot,Layup,396,40700406,34.0323,-6,12,-118.2758,8,4,1,2007-08,24,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-06-17,LAL @ BOS,BOS,28500
Driving Layup Shot,Layup,215,40800141,34.0443,0,0,-118.2698,3,2,1,2008-09,32,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28506
Jump Shot,Jump Shot,238,40800141,33.8553,-174,189,-118.4438,1,2,1,2008-09,32,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28509
Jump Shot,Jump Shot,376,40800141,33.9263,-136,118,-118.4058,1,3,1,2008-09,35,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28513
Jump Shot,Jump Shot,499,40800141,33.8953,-150,149,-118.4198,4,4,1,2008-09,49,21,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28516
Slam Dunk Shot,Dunk,549,40800141,34.0443,0,0,-118.2698,1,4,1,2008-09,26,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28519
Jump Shot,Jump Shot,254,40800142,33.9753,65,69,-118.2048,7,3,1,2008-09,21,9,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-04-21,LAL vs. UTA,UTA,28526
Jump Shot,Jump Shot,290,40800142,34.0143,-128,30,-118.3978,3,3,1,2008-09,44,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-04-21,LAL vs. UTA,UTA,28527
Jump Bank Shot,Jump Shot,304,40800142,33.9733,141,71,-118.1288,2,3,1,2008-09,26,15,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-04-21,LAL vs. UTA,UTA,28528
Jump Shot,Jump Shot,364,40800142,33.8143,-27,230,-118.2968,9,4,1,2008-09,55,23,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-21,LAL vs. UTA,UTA,28533
Jump Shot,Jump Shot,277,40800143,34.0353,237,9,-118.0328,11,3,1,2008-09,29,23,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2009-04-23,LAL @ UTA,UTA,28547
Jump Shot,Jump Shot,315,40800143,33.8903,-41,154,-118.3108,8,3,1,2008-09,34,15,,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-04-23,LAL @ UTA,UTA,28551
Jump Shot,Jump Shot,17,40800144,33.8913,-2,153,-118.2718,9,1,1,2008-09,37,15,,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-04-25,LAL @ UTA,UTA,28563
Jump Shot,Jump Shot,52,40800144,33.8903,48,154,-118.2218,5,1,1,2008-09,51,16,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-25,LAL @ UTA,UTA,28566
Jump Shot,Jump Shot,106,40800144,33.8503,10,194,-118.2598,0,1,1,2008-09,34,19,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-25,LAL @ UTA,UTA,28568
Jump Shot,Jump Shot,430,40800144,33.8823,-67,162,-118.3368,8,4,1,2008-09,45,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-25,LAL @ UTA,UTA,28580
Jump Shot,Jump Shot,126,40800145,33.9293,-114,115,-118.3838,9,2,1,2008-09,0,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-27,LAL vs. UTA,UTA,28589
Driving Layup Shot,Layup,130,40800145,34.0443,0,0,-118.2698,8,2,1,2008-09,35,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-27,LAL vs. UTA,UTA,28590
Jump Shot,Jump Shot,7,40800221,33.9123,-171,132,-118.4408,11,1,1,2008-09,19,21,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28606
Jump Shot,Jump Shot,210,40800221,33.8023,-117,242,-118.3868,3,2,1,2008-09,45,26,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28613
Jump Shot,Jump Shot,225,40800221,33.9753,-78,69,-118.3478,1,2,1,2008-09,47,10,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28615
Layup Shot,Layup,266,40800221,34.0443,0,0,-118.2698,9,3,1,2008-09,40,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28619
Fadeaway Jump Shot,Jump Shot,379,40800221,33.9503,-128,94,-118.3978,9,4,1,2008-09,31,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28629
Jump Shot,Jump Shot,440,40800221,33.8743,70,170,-118.1998,4,4,1,2008-09,17,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28633
Driving Layup Shot,Layup,490,40800221,34.0443,0,0,-118.2698,0,4,1,2008-09,42,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28635
Jump Shot,Jump Shot,86,40800222,33.9643,65,80,-118.2048,1,1,1,2008-09,5,10,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-05-06,LAL vs. HOU,HOU,28646
Turnaround Jump Shot,Jump Shot,157,40800222,33.9453,32,99,-118.2378,8,2,1,2008-09,1,10,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-05-06,LAL vs. HOU,HOU,28648
Jump Shot,Jump Shot,258,40800222,34.0413,234,3,-118.0358,0,2,1,2008-09,4,23,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-06,LAL vs. HOU,HOU,28651
Driving Layup Shot,Layup,502,40800222,34.0443,0,0,-118.2698,4,4,1,2008-09,46,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-06,LAL vs. HOU,HOU,28660
Layup Shot,Layup,328,40800223,34.0443,0,0,-118.2698,2,3,1,2008-09,18,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,HOU,28681
Step Back Jump shot,Jump Shot,22,40800224,33.9253,141,119,-118.1288,8,1,1,2008-09,31,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,HOU,28693
Jump Shot,Jump Shot,51,40800224,34.0253,222,19,-118.0478,5,1,1,2008-09,6,22,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,HOU,28696
Jump Shot,Jump Shot,194,40800224,33.9133,-174,131,-118.4438,1,2,1,2008-09,21,21,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,HOU,28703
Jump Shot,Jump Shot,13,40800225,33.8363,-147,208,-118.4168,10,1,1,2008-09,58,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,HOU,28709
Driving Reverse Layup Shot,Layup,82,40800225,34.0443,0,0,-118.2698,4,1,1,2008-09,2,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,HOU,28712
Jump Shot,Jump Shot,224,40800225,34.0603,-155,-16,-118.4248,2,2,1,2008-09,45,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,HOU,28718
Turnaround Jump Shot,Jump Shot,230,40800225,34.0103,-190,34,-118.4598,2,2,1,2008-09,0,19,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,HOU,28719
Jump Shot,Jump Shot,368,40800225,33.9923,-34,52,-118.3038,2,3,1,2008-09,56,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,HOU,28727
Pullup Jump shot,Jump Shot,33,40800226,33.8883,0,156,-118.2698,8,1,1,2008-09,15,15,,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,HOU,28730
Driving Layup Shot,Layup,56,40800226,34.0443,0,0,-118.2698,6,1,1,2008-09,21,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,HOU,28732
Jump Shot,Jump Shot,187,40800226,33.8963,206,148,-118.0638,3,2,1,2008-09,54,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,HOU,28740
Layup Shot,Layup,335,40800226,34.0443,0,0,-118.2698,2,3,1,2008-09,56,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,HOU,28747
Driving Layup Shot,Layup,430,40800226,34.0443,0,0,-118.2698,3,4,1,2008-09,0,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,HOU,28752
Jump Shot,Jump Shot,54,40800227,33.9203,-64,124,-118.3338,6,1,1,2008-09,40,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,HOU,28757
Jump Shot,Jump Shot,290,40800227,33.8693,-138,175,-118.4078,6,3,1,2008-09,41,22,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,HOU,28764
Jump Bank Shot,Jump Shot,305,40800227,33.8773,-223,167,-118.4928,5,3,1,2008-09,8,27,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,HOU,28765
Putback Layup Shot,Layup,35,40800311,34.0443,0,0,-118.2698,8,1,1,2008-09,8,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,DEN,28770
Running Jump Shot,Jump Shot,53,40800311,33.9073,2,137,-118.2678,5,1,1,2008-09,19,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,DEN,28772
Jump Shot,Jump Shot,305,40800311,33.9133,122,131,-118.1478,11,3,1,2008-09,38,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,DEN,28783
Jump Shot,Jump Shot,361,40800311,34.0413,42,3,-118.2278,5,3,1,2008-09,32,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,DEN,28786
Jump Shot,Jump Shot,52,40800312,33.7943,97,250,-118.1728,6,1,1,2008-09,26,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,DEN,28796
Fadeaway Bank shot,Jump Shot,106,40800312,34.0223,70,22,-118.1998,2,1,1,2008-09,32,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,DEN,28799
Turnaround Fadeaway shot,Jump Shot,302,40800312,33.9883,1,56,-118.2688,9,3,1,2008-09,10,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,DEN,28806
Jump Shot,Jump Shot,326,40800312,33.8433,-179,201,-118.4488,6,3,1,2008-09,50,26,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,DEN,28807
Jump Shot,Jump Shot,11,40800313,33.9093,-100,135,-118.3698,9,1,1,2008-09,55,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,DEN,28815
Jump Shot,Jump Shot,114,40800313,34.0113,-158,33,-118.4278,2,1,1,2008-09,15,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,DEN,28818
Jump Shot,Jump Shot,238,40800313,33.8443,-23,200,-118.2928,4,2,1,2008-09,4,20,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,DEN,28823
Fadeaway Jump Shot,Jump Shot,265,40800313,34.0373,-161,7,-118.4308,1,2,1,2008-09,52,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,DEN,28824
Alley Oop Dunk Shot,Dunk,371,40800313,34.0443,0,0,-118.2698,4,3,1,2008-09,46,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,DEN,28831
Turnaround Jump Shot,Jump Shot,494,40800313,34.0543,-157,-10,-118.4268,6,4,1,2008-09,46,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,DEN,28834
Jump Shot,Jump Shot,126,40800314,33.9883,-131,56,-118.4008,1,1,1,2008-09,25,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-05-25,LAL @ DEN,DEN,28841
Driving Layup Shot,Layup,239,40800314,34.0443,0,0,-118.2698,3,2,1,2008-09,39,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-25,LAL @ DEN,DEN,28848
Turnaround Jump Shot,Jump Shot,97,40800316,33.8393,-147,205,-118.4168,0,1,1,2008-09,7,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-05-29,LAL @ DEN,DEN,28882
Jump Shot,Jump Shot,206,40800316,33.9483,200,96,-118.0698,1,2,1,2008-09,28,22,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-05-29,LAL @ DEN,DEN,28884
Jump Shot,Jump Shot,68,40800401,33.9283,-21,116,-118.2908,4,1,1,2008-09,7,11,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-06-04,LAL vs. ORL,ORL,28904
Jump Shot,Jump Shot,162,40800401,34.0073,2,37,-118.2678,6,2,1,2008-09,36,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-06-04,LAL vs. ORL,ORL,28907
Jump Shot,Jump Shot,264,40800401,33.9533,7,91,-118.2628,9,3,1,2008-09,16,9,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-06-04,LAL vs. ORL,ORL,28919
Fadeaway Jump Shot,Jump Shot,289,40800401,33.9283,81,116,-118.1888,6,3,1,2008-09,44,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-06-04,LAL vs. ORL,ORL,28920
Jump Shot,Jump Shot,438,40800401,33.9883,-93,56,-118.3628,6,4,1,2008-09,16,10,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-06-04,LAL vs. ORL,ORL,28928
Jump Shot,Jump Shot,120,40800402,33.7493,-97,295,-118.3668,0,1,1,2008-09,1,31,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-06-07,LAL vs. ORL,ORL,28935
Jump Shot,Jump Shot,218,40800402,33.7893,-120,255,-118.3898,1,2,1,2008-09,52,28,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-06-07,LAL vs. ORL,ORL,28936
Jump Shot,Jump Shot,336,40800402,33.7953,-21,249,-118.2908,0,3,1,2008-09,45,24,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-06-07,LAL vs. ORL,ORL,28945
Running Bank shot,Bank Shot,462,40800402,33.9943,-95,50,-118.3648,1,4,1,2008-09,11,10,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-06-07,LAL vs. ORL,ORL,28950
Reverse Layup Shot,Layup,64,40800403,34.0443,0,0,-118.2698,3,1,1,2008-09,37,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-06-09,LAL @ ORL,ORL,28957
Jump Shot,Jump Shot,100,40800403,33.8603,78,184,-118.1918,0,1,1,2008-09,0,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-06-09,LAL @ ORL,ORL,28963
Layup Shot,Layup,416,40800403,34.0443,0,0,-118.2698,3,4,1,2008-09,33,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-06-09,LAL @ ORL,ORL,28974
Jump Shot,Jump Shot,37,40800404,33.8633,73,181,-118.1968,8,1,1,2008-09,29,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-06-11,LAL @ ORL,ORL,28980
Fadeaway Jump Shot,Jump Shot,231,40800404,33.8843,-27,160,-118.2968,3,2,1,2008-09,15,16,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-06-11,LAL @ ORL,ORL,28988
Jump Shot,Jump Shot,459,40800404,33.9473,163,97,-118.1068,6,4,1,2008-09,27,18,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-06-11,LAL @ ORL,ORL,28999
Turnaround Jump Shot,Jump Shot,485,40800404,33.9343,-5,110,-118.2748,4,4,1,2008-09,49,11,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-06-11,LAL @ ORL,ORL,29001
Jump Shot,Jump Shot,519,40800404,33.7863,111,258,-118.1588,1,4,1,2008-09,3,28,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-06-11,LAL @ ORL,ORL,29004
Jump Shot,Jump Shot,548,40800404,33.9103,143,134,-118.1268,3,5,1,2008-09,33,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-06-11,LAL @ ORL,ORL,29006
Jump Shot,Jump Shot,63,40800405,33.8553,-70,189,-118.3398,5,1,1,2008-09,21,20,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-06-14,LAL @ ORL,ORL,29012
Layup Shot,Layup,187,40800405,34.0443,0,0,-118.2698,6,2,1,2008-09,28,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-06-14,LAL @ ORL,ORL,29018
Jump Shot,Jump Shot,419,40800405,33.8723,187,172,-118.0828,8,4,1,2008-09,19,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-06-14,LAL @ ORL,ORL,29027
Jump Shot,Jump Shot,471,40800405,33.7793,-5,265,-118.2748,3,4,1,2008-09,12,26,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-06-14,LAL @ ORL,ORL,29030
Jump Shot,Jump Shot,477,40800405,33.9433,92,101,-118.1778,2,4,1,2008-09,7,13,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2009-06-14,LAL @ ORL,ORL,29032
Jump Shot,Jump Shot,151,40900141,33.8253,129,219,-118.1408,7,2,1,2009-10,25,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-04-18,LAL vs. OKC,OKC,29039
Layup Shot,Layup,287,40900141,34.0443,0,0,-118.2698,6,3,1,2009-10,59,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-18,LAL vs. OKC,OKC,29043
Floating Jump shot,Jump Shot,48,40900142,33.9613,-27,83,-118.2968,7,1,1,2009-10,21,8,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29056
Driving Layup Shot,Layup,194,40900142,34.0443,0,0,-118.2698,6,2,1,2009-10,43,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29064
Jump Shot,Jump Shot,299,40900142,33.8793,-217,165,-118.4868,9,3,1,2009-10,39,27,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29068
Jump Shot,Jump Shot,313,40900142,33.8133,-152,231,-118.4218,7,3,1,2009-10,17,27,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29069
Jump Shot,Jump Shot,468,40900142,33.9433,-106,101,-118.3758,8,4,1,2009-10,16,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29074
Jump Shot,Jump Shot,500,40900142,33.8603,139,184,-118.1308,5,4,1,2009-10,46,23,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29076
Jump Shot,Jump Shot,193,40900143,33.7893,-10,255,-118.2798,5,2,1,2009-10,0,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29085
Driving Layup Shot,Layup,208,40900143,34.0443,0,0,-118.2698,3,2,1,2009-10,5,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29088
Jump Shot,Jump Shot,244,40900143,33.8843,-190,160,-118.4598,0,2,1,2009-10,18,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29091
Floating Jump shot,Jump Shot,258,40900143,34.0073,-8,37,-118.2778,11,3,1,2009-10,21,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29092
Jump Shot,Jump Shot,261,40900143,33.7943,15,250,-118.2548,10,3,1,2009-10,54,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29093
Fadeaway Jump Shot,Jump Shot,274,40900143,33.9883,-163,56,-118.4328,9,3,1,2009-10,23,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29094
Driving Layup Shot,Layup,481,40900143,34.0443,0,0,-118.2698,0,4,1,2009-10,13,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-22,LAL @ OKC,OKC,29108
Jump Shot,Jump Shot,259,40900144,33.9573,-3,87,-118.2728,0,2,1,2009-10,39,8,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2010-04-24,LAL @ OKC,OKC,29114
Jump Shot,Jump Shot,324,40900144,33.9673,-84,77,-118.3538,9,3,1,2009-10,13,11,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2010-04-24,LAL @ OKC,OKC,29115
Jump Shot,Jump Shot,360,40900144,33.9813,-93,63,-118.3628,5,3,1,2009-10,16,11,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2010-04-24,LAL @ OKC,OKC,29118
Jump Shot,Jump Shot,211,40900145,33.8573,40,187,-118.2298,5,2,1,2009-10,0,19,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2010-04-27,LAL vs. OKC,OKC,29125
Driving Layup Shot,Layup,289,40900145,34.0443,0,0,-118.2698,10,3,1,2009-10,34,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-27,LAL vs. OKC,OKC,29127
Jump Shot,Jump Shot,484,40900146,34.0403,-175,4,-118.4448,2,4,1,2009-10,11,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2010-04-30,LAL @ OKC,OKC,29150
